service_date,gtfs_route_id,gtfs_route_long_name,peak_offpeak_ind,otp_numerator,otp_denominator,cancelled_numerator,ObjectId,otp_ratio,service_time
2024-02-08,CR-Haverhill,Haverhill Line,PEAK,13,13,0,88148,1.0,05:00:00
2024-02-08,CR-Kingston,Kingston/Plymouth Line,PEAK,8,8,0,88149,1.0,05:00:00
2024-02-08,CR-Providence,Providence/Stoughton Line,PEAK,8,9,0,88150,0.89,05:00:00
2024-02-08,CR-Providence,Providence/Stoughton Line,PEAK,12,12,0,88151,1.0,05:00:00
2024-02-08,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,18,18,0,88158,1.0,05:00:00
2024-02-09,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,21,21,0,88159,1.0,05:00:00
2024-02-08,CR-Middleborough,Middleborough/Lakeville Line,PEAK,7,8,0,88177,0.88,05:00:00
2024-02-08,CR-Needham,Needham Line,PEAK,9,9,0,88178,1.0,05:00:00
2024-02-08,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,7,0,88179,0.86,05:00:00
2024-02-08,CR-Newburyport,Newburyport/Rockport Line,PEAK,8,8,0,88181,1.0,05:00:00
2024-02-08,CR-Fairmount,Fairmount Line,OFF_PEAK,30,30,0,88199,1.0,05:00:00
2024-02-08,CR-Fitchburg,Fitchburg Line,OFF_PEAK,27,27,0,88202,1.0,05:00:00
2024-02-08,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,32,35,0,88204,0.91,05:00:00
2024-02-08,CR-Franklin,Franklin Line,OFF_PEAK,17,17,0,88206,1.0,05:00:00
2024-02-08,CR-Greenbush,Greenbush Line,OFF_PEAK,19,19,0,88208,1.0,05:00:00
2024-02-09,CR-Fairmount,Fairmount Line,PEAK,7,10,1,88209,0.7,05:00:00
2024-02-08,CR-Lowell,Lowell Line,OFF_PEAK,32,32,0,88210,1.0,05:00:00
2024-02-09,CR-Fairmount,Fairmount Line,OFF_PEAK,28,30,0,88242,0.93,05:00:00
2024-02-09,CR-Fitchburg,Fitchburg Line,OFF_PEAK,27,27,0,88244,1.0,05:00:00
2024-02-09,CR-Lowell,Lowell Line,PEAK,13,13,0,88245,1.0,05:00:00
2024-02-09,CR-Franklin,Franklin Line,OFF_PEAK,16,17,0,88246,0.94,05:00:00
2024-02-09,CR-Greenbush,Greenbush Line,OFF_PEAK,15,19,0,88248,0.79,05:00:00
2024-02-09,CR-Haverhill,Haverhill Line,OFF_PEAK,31,31,0,88250,1.0,05:00:00
2024-02-09,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,15,18,0,88252,0.83,05:00:00
2024-02-09,CR-Lowell,Lowell Line,OFF_PEAK,32,32,0,88253,1.0,05:00:00
2024-02-09,CR-Haverhill,Haverhill Line,PEAK,13,13,0,88256,1.0,05:00:00
2024-02-09,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,14,20,0,88257,0.7,05:00:00
2024-02-09,CR-Kingston,Kingston/Plymouth Line,PEAK,8,8,0,88258,1.0,05:00:00
2024-02-09,CR-Needham,Needham Line,OFF_PEAK,22,25,0,88259,0.88,05:00:00
2024-02-08,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,17,20,0,88307,0.85,05:00:00
2024-02-08,CR-Needham,Needham Line,OFF_PEAK,25,25,0,88308,1.0,05:00:00
2024-02-08,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,21,21,0,88309,1.0,05:00:00
2024-02-08,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,23,23,0,88310,1.0,05:00:00
2024-02-08,CR-Providence,Providence/Stoughton Line,OFF_PEAK,22,23,0,88311,0.96,05:00:00
2024-02-08,CR-Providence,Providence/Stoughton Line,OFF_PEAK,30,30,0,88312,1.0,05:00:00
2024-02-09,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,22,23,0,88354,0.96,05:00:00
2024-02-09,CR-Providence,Providence/Stoughton Line,PEAK,7,9,1,88355,0.78,05:00:00
2024-02-09,CR-Providence,Providence/Stoughton Line,OFF_PEAK,17,23,0,88356,0.74,05:00:00
2024-02-09,CR-Worcester,Framingham/Worcester Line,PEAK,14,19,2,88357,0.74,05:00:00
2024-02-09,CR-Providence,Providence/Stoughton Line,OFF_PEAK,25,30,0,88358,0.83,05:00:00
2024-02-09,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,30,35,1,88379,0.86,05:00:00
2024-02-08,CR-Lowell,Lowell Line,PEAK,13,13,0,88468,1.0,05:00:00
2024-02-07,CR-Fairmount,Fairmount Line,OFF_PEAK,30,30,0,88505,1.0,05:00:00
2024-02-07,CR-Middleborough,Middleborough/Lakeville Line,PEAK,8,8,0,88516,1.0,05:00:00
2024-02-07,CR-Needham,Needham Line,PEAK,9,9,0,88517,1.0,05:00:00
2024-02-07,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,7,0,88518,0.86,05:00:00
2024-02-07,CR-Newburyport,Newburyport/Rockport Line,PEAK,7,8,0,88519,0.88,05:00:00
2024-02-07,CR-Providence,Providence/Stoughton Line,OFF_PEAK,29,30,0,88632,0.97,05:00:00
2024-02-07,CR-Fairmount,Fairmount Line,PEAK,10,10,0,88683,1.0,05:00:00
2024-02-07,CR-Fitchburg,Fitchburg Line,PEAK,10,11,0,88688,0.91,05:00:00
2024-02-07,CR-Worcester,Framingham/Worcester Line,PEAK,18,19,0,88693,0.95,05:00:00
2024-02-07,CR-Franklin,Franklin Line,PEAK,8,9,0,88698,0.89,05:00:00
2024-02-07,CR-Greenbush,Greenbush Line,PEAK,7,7,0,88703,1.0,05:00:00
2024-02-07,CR-Lowell,Lowell Line,PEAK,13,13,0,88769,1.0,05:00:00
2024-02-07,CR-Haverhill,Haverhill Line,PEAK,13,13,0,88781,1.0,05:00:00
2024-02-07,CR-Kingston,Kingston/Plymouth Line,PEAK,8,8,0,88783,1.0,05:00:00
2024-02-07,CR-Providence,Providence/Stoughton Line,PEAK,9,9,0,88785,1.0,05:00:00
2024-02-07,CR-Providence,Providence/Stoughton Line,PEAK,12,12,0,88787,1.0,05:00:00
2024-02-06,CR-Middleborough,Middleborough/Lakeville Line,PEAK,7,8,0,88808,0.88,05:00:00
2024-02-06,CR-Needham,Needham Line,PEAK,7,9,0,88810,0.78,05:00:00
2024-02-06,CR-Newburyport,Newburyport/Rockport Line,PEAK,7,7,0,88811,1.0,05:00:00
2024-02-06,CR-Newburyport,Newburyport/Rockport Line,PEAK,7,8,0,88813,0.88,05:00:00
2024-02-06,CR-Fitchburg,Fitchburg Line,OFF_PEAK,27,27,0,88822,1.0,05:00:00
2024-02-06,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,35,35,0,88823,1.0,05:00:00
2024-02-06,CR-Franklin,Franklin Line,OFF_PEAK,17,17,0,88824,1.0,05:00:00
2024-02-06,CR-Haverhill,Haverhill Line,OFF_PEAK,30,31,0,88825,0.97,05:00:00
2024-02-06,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,6,18,0,88826,0.33,05:00:00
2024-02-06,CR-Lowell,Lowell Line,OFF_PEAK,32,32,0,88827,1.0,05:00:00
2024-02-06,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,11,20,0,88828,0.55,05:00:00
2024-02-06,CR-Needham,Needham Line,OFF_PEAK,25,25,0,88829,1.0,05:00:00
2024-02-06,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,19,21,0,88830,0.9,05:00:00
2024-02-06,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,22,23,0,88831,0.96,05:00:00
2024-02-06,CR-Providence,Providence/Stoughton Line,OFF_PEAK,21,23,0,88832,0.91,05:00:00
2024-02-06,CR-Providence,Providence/Stoughton Line,OFF_PEAK,30,30,0,88833,1.0,05:00:00
2024-02-07,CR-Fitchburg,Fitchburg Line,OFF_PEAK,27,27,0,88872,1.0,05:00:00
2024-02-07,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,31,35,0,88873,0.89,05:00:00
2024-02-07,CR-Franklin,Franklin Line,OFF_PEAK,16,17,0,88874,0.94,05:00:00
2024-02-07,CR-Greenbush,Greenbush Line,OFF_PEAK,19,19,0,88875,1.0,05:00:00
2024-02-07,CR-Haverhill,Haverhill Line,OFF_PEAK,31,31,0,88876,1.0,05:00:00
2024-02-07,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,18,18,0,88877,1.0,05:00:00
2024-02-07,CR-Lowell,Lowell Line,OFF_PEAK,32,32,0,88878,1.0,05:00:00
2024-02-07,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,20,20,0,88879,1.0,05:00:00
2024-02-07,CR-Needham,Needham Line,OFF_PEAK,25,25,0,88882,1.0,05:00:00
2024-02-07,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,21,21,0,88883,1.0,05:00:00
2024-02-07,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,22,23,0,88885,0.96,05:00:00
2024-02-07,CR-Providence,Providence/Stoughton Line,OFF_PEAK,23,23,0,88887,1.0,05:00:00
2024-02-06,CR-Kingston,Kingston/Plymouth Line,PEAK,5,8,0,88906,0.62,05:00:00
2024-02-06,CR-Providence,Providence/Stoughton Line,PEAK,8,9,0,88908,0.89,05:00:00
2024-02-06,CR-Providence,Providence/Stoughton Line,PEAK,10,12,0,88910,0.83,05:00:00
2024-02-06,CR-Fairmount,Fairmount Line,PEAK,9,10,1,88912,0.9,05:00:00
2024-02-06,CR-Fitchburg,Fitchburg Line,PEAK,11,11,0,88944,1.0,05:00:00
2024-02-06,CR-Worcester,Framingham/Worcester Line,PEAK,17,19,0,88946,0.89,05:00:00
2024-02-06,CR-Franklin,Franklin Line,PEAK,9,9,0,88950,1.0,05:00:00
2024-02-06,CR-Greenbush,Greenbush Line,PEAK,6,7,0,88954,0.86,05:00:00
2024-02-06,CR-Fairmount,Fairmount Line,OFF_PEAK,28,30,1,89026,0.93,05:00:00
2024-02-06,CR-Greenbush,Greenbush Line,OFF_PEAK,13,19,2,89027,0.68,05:00:00
2024-02-05,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,9,17,0,89099,0.53,05:00:00
2024-02-06,CR-Lowell,Lowell Line,PEAK,13,13,0,89192,1.0,05:00:00
2024-02-06,CR-Haverhill,Haverhill Line,PEAK,13,13,0,89199,1.0,05:00:00
2024-02-05,CR-Fairmount,Fairmount Line,OFF_PEAK,30,30,0,89235,1.0,05:00:00
2024-02-05,CR-Middleborough,Middleborough/Lakeville Line,PEAK,8,8,0,89237,1.0,05:00:00
2024-02-05,CR-Needham,Needham Line,PEAK,8,9,0,89240,0.89,05:00:00
2024-02-05,CR-Newburyport,Newburyport/Rockport Line,PEAK,7,7,0,89248,1.0,05:00:00
2024-02-04,CR-Franklin,Franklin Line,OFF_PEAK,17,18,0,89265,0.94,05:00:00
2024-02-04,CR-Greenbush,Greenbush Line,OFF_PEAK,15,16,0,89267,0.94,05:00:00
2024-02-04,CR-Haverhill,Haverhill Line,OFF_PEAK,16,16,0,89269,1.0,05:00:00
2024-02-04,CR-Fairmount,Fairmount Line,OFF_PEAK,24,24,0,89270,1.0,05:00:00
2024-02-04,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,17,17,0,89271,1.0,05:00:00
2024-02-04,CR-Middleborough,Middleborough/Lakeville Line,PEAK,0,0,0,89272,,05:00:00
2024-02-04,CR-Lowell,Lowell Line,OFF_PEAK,18,18,0,89273,1.0,05:00:00
2024-02-04,CR-Needham,Needham Line,PEAK,0,0,0,89274,,05:00:00
2024-02-04,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,17,20,0,89275,0.85,05:00:00
2024-02-04,CR-Needham,Needham Line,OFF_PEAK,16,16,0,89276,1.0,05:00:00
2024-02-04,CR-Newburyport,Newburyport/Rockport Line,PEAK,0,0,0,89277,,05:00:00
2024-02-04,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,16,17,0,89289,0.94,05:00:00
2024-02-04,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,18,18,0,89291,1.0,05:00:00
2024-02-04,CR-Providence,Providence/Stoughton Line,OFF_PEAK,20,20,0,89293,1.0,05:00:00
2024-02-05,CR-Newburyport,Newburyport/Rockport Line,PEAK,7,8,0,89306,0.88,05:00:00
2024-02-05,CR-Greenbush,Greenbush Line,PEAK,7,7,0,89356,1.0,05:00:00
2024-02-05,CR-Fitchburg,Fitchburg Line,OFF_PEAK,28,28,0,89374,1.0,05:00:00
2024-02-05,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,34,35,0,89375,0.97,05:00:00
2024-02-05,CR-Franklin,Franklin Line,OFF_PEAK,17,17,0,89376,1.0,05:00:00
2024-02-05,CR-Greenbush,Greenbush Line,OFF_PEAK,19,19,0,89377,1.0,05:00:00
2024-02-05,CR-Haverhill,Haverhill Line,OFF_PEAK,30,31,0,89378,0.97,05:00:00
2024-02-05,CR-Lowell,Lowell Line,PEAK,11,13,0,89430,0.85,05:00:00
2024-02-05,CR-Haverhill,Haverhill Line,PEAK,10,13,0,89440,0.77,05:00:00
2024-02-05,CR-Kingston,Kingston/Plymouth Line,PEAK,7,8,0,89441,0.88,05:00:00
2024-02-05,CR-Providence,Providence/Stoughton Line,PEAK,9,9,0,89442,1.0,05:00:00
2024-02-05,CR-Providence,Providence/Stoughton Line,PEAK,12,12,0,89443,1.0,05:00:00
2024-02-05,CR-Needham,Needham Line,OFF_PEAK,24,24,0,89466,1.0,05:00:00
2024-02-05,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,20,21,0,89467,0.95,05:00:00
2024-02-05,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,21,22,0,89468,0.95,05:00:00
2024-02-05,CR-Providence,Providence/Stoughton Line,OFF_PEAK,21,23,0,89470,0.91,05:00:00
2024-02-05,CR-Providence,Providence/Stoughton Line,OFF_PEAK,29,30,0,89472,0.97,05:00:00
2024-02-04,CR-Fairmount,Fairmount Line,PEAK,0,0,0,89537,,05:00:00
2024-02-04,CR-Fitchburg,Fitchburg Line,PEAK,0,0,0,89538,,05:00:00
2024-02-04,CR-Worcester,Framingham/Worcester Line,PEAK,0,0,0,89539,,05:00:00
2024-02-04,CR-Franklin,Franklin Line,PEAK,0,0,0,89540,,05:00:00
2024-02-04,CR-Greenbush,Greenbush Line,PEAK,0,0,0,89541,,05:00:00
2024-02-04,CR-Lowell,Lowell Line,PEAK,0,0,0,89542,,05:00:00
2024-02-04,CR-Haverhill,Haverhill Line,PEAK,0,0,0,89547,,05:00:00
2024-02-04,CR-Kingston,Kingston/Plymouth Line,PEAK,0,0,0,89548,,05:00:00
2024-02-04,CR-Providence,Providence/Stoughton Line,PEAK,0,0,0,89549,,05:00:00
2024-02-05,CR-Lowell,Lowell Line,OFF_PEAK,32,32,0,89580,1.0,05:00:00
2024-02-05,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,18,20,0,89584,0.9,05:00:00
2024-02-05,CR-Fairmount,Fairmount Line,PEAK,10,10,0,89597,1.0,05:00:00
2024-02-05,CR-Fitchburg,Fitchburg Line,PEAK,8,11,0,89598,0.73,05:00:00
2024-02-05,CR-Worcester,Framingham/Worcester Line,PEAK,17,19,0,89599,0.89,05:00:00
2024-02-05,CR-Franklin,Franklin Line,PEAK,9,9,0,89600,1.0,05:00:00
2024-02-03,CR-Fairmount,Fairmount Line,OFF_PEAK,24,24,0,89606,1.0,05:00:00
2024-02-03,CR-Middleborough,Middleborough/Lakeville Line,PEAK,0,0,0,89607,,05:00:00
2024-02-03,CR-Needham,Needham Line,PEAK,0,0,0,89608,,05:00:00
2024-02-03,CR-Newburyport,Newburyport/Rockport Line,PEAK,0,0,0,89609,,05:00:00
2024-02-02,CR-Fairmount,Fairmount Line,OFF_PEAK,30,30,0,89666,1.0,05:00:00
2024-02-02,CR-Middleborough,Middleborough/Lakeville Line,PEAK,8,8,0,89667,1.0,05:00:00
2024-02-02,CR-Needham,Needham Line,PEAK,8,9,0,89668,0.89,05:00:00
2024-02-02,CR-Newburyport,Newburyport/Rockport Line,PEAK,5,8,0,89669,0.62,05:00:00
2024-02-02,CR-Newburyport,Newburyport/Rockport Line,PEAK,7,7,0,89670,1.0,05:00:00
2024-02-03,CR-Fitchburg,Fitchburg Line,OFF_PEAK,15,15,0,89724,1.0,05:00:00
2024-02-03,CR-Franklin,Franklin Line,OFF_PEAK,18,18,0,89725,1.0,05:00:00
2024-02-03,CR-Greenbush,Greenbush Line,OFF_PEAK,14,16,0,89726,0.88,05:00:00
2024-02-03,CR-Haverhill,Haverhill Line,OFF_PEAK,14,16,0,89727,0.88,05:00:00
2024-02-03,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,16,18,0,89728,0.89,05:00:00
2024-02-03,CR-Lowell,Lowell Line,OFF_PEAK,18,18,0,89729,1.0,05:00:00
2024-02-03,CR-Needham,Needham Line,OFF_PEAK,17,17,0,89730,1.0,05:00:00
2024-02-03,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,16,18,0,89731,0.89,05:00:00
2024-02-03,CR-Providence,Providence/Stoughton Line,OFF_PEAK,20,20,0,89732,1.0,05:00:00
2024-02-02,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,18,18,0,89765,1.0,05:00:00
2024-02-02,CR-Lowell,Lowell Line,OFF_PEAK,32,32,0,89770,1.0,05:00:00
2024-02-02,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,20,20,0,89772,1.0,05:00:00
2024-02-02,CR-Fairmount,Fairmount Line,PEAK,10,10,0,89790,1.0,05:00:00
2024-02-02,CR-Fitchburg,Fitchburg Line,PEAK,11,11,0,89792,1.0,05:00:00
2024-02-02,CR-Worcester,Framingham/Worcester Line,PEAK,19,19,0,89794,1.0,05:00:00
2024-02-02,CR-Franklin,Franklin Line,PEAK,9,9,0,89796,1.0,05:00:00
2024-02-02,CR-Needham,Needham Line,OFF_PEAK,23,25,0,89798,0.92,05:00:00
2024-02-02,CR-Greenbush,Greenbush Line,PEAK,7,7,0,89800,1.0,05:00:00
2024-02-02,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,19,21,0,89802,0.9,05:00:00
2024-02-02,CR-Haverhill,Haverhill Line,PEAK,13,13,0,89804,1.0,05:00:00
2024-02-02,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,19,23,0,89811,0.83,05:00:00
2024-02-03,CR-Fairmount,Fairmount Line,PEAK,0,0,0,89817,,05:00:00
2024-02-03,CR-Fitchburg,Fitchburg Line,PEAK,0,0,0,89818,,05:00:00
2024-02-03,CR-Worcester,Framingham/Worcester Line,PEAK,0,0,0,89819,,05:00:00
2024-02-03,CR-Franklin,Franklin Line,PEAK,0,0,0,89820,,05:00:00
2024-02-03,CR-Greenbush,Greenbush Line,PEAK,0,0,0,89821,,05:00:00
2024-02-03,CR-Lowell,Lowell Line,PEAK,0,0,0,89822,,05:00:00
2024-02-03,CR-Haverhill,Haverhill Line,PEAK,0,0,0,89828,,05:00:00
2024-02-03,CR-Kingston,Kingston/Plymouth Line,PEAK,0,0,0,89829,,05:00:00
2024-02-03,CR-Providence,Providence/Stoughton Line,PEAK,0,0,0,89830,,05:00:00
2024-02-03,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,15,20,1,89839,0.75,05:00:00
2024-02-03,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,17,20,1,89840,0.85,05:00:00
2024-02-02,CR-Lowell,Lowell Line,PEAK,12,13,0,89886,0.92,05:00:00
2024-02-02,CR-Fitchburg,Fitchburg Line,OFF_PEAK,27,27,0,89890,1.0,05:00:00
2024-02-04,CR-Fitchburg,Fitchburg Line,OFF_PEAK,16,16,0,89921,1.0,05:00:00
2024-02-04,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,18,20,0,89924,0.9,05:00:00
2024-02-02,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,34,35,0,89934,0.97,05:00:00
2024-02-02,CR-Franklin,Franklin Line,OFF_PEAK,17,17,0,89953,1.0,05:00:00
2024-02-02,CR-Kingston,Kingston/Plymouth Line,PEAK,8,8,0,89954,1.0,05:00:00
2024-02-02,CR-Greenbush,Greenbush Line,OFF_PEAK,17,19,0,89957,0.89,05:00:00
2024-02-02,CR-Providence,Providence/Stoughton Line,PEAK,9,9,0,89958,1.0,05:00:00
2024-02-02,CR-Providence,Providence/Stoughton Line,PEAK,12,12,0,89960,1.0,05:00:00
2024-02-02,CR-Haverhill,Haverhill Line,OFF_PEAK,30,31,0,89962,0.97,05:00:00
2024-02-01,CR-Fairmount,Fairmount Line,OFF_PEAK,30,30,0,90076,1.0,05:00:00
2024-02-01,CR-Middleborough,Middleborough/Lakeville Line,PEAK,8,8,0,90077,1.0,05:00:00
2024-02-01,CR-Needham,Needham Line,PEAK,9,9,0,90078,1.0,05:00:00
2024-02-01,CR-Newburyport,Newburyport/Rockport Line,PEAK,7,8,0,90079,0.88,05:00:00
2024-02-02,CR-Providence,Providence/Stoughton Line,OFF_PEAK,23,23,0,90104,1.0,05:00:00
2024-02-01,CR-Franklin,Franklin Line,OFF_PEAK,15,17,0,90106,0.88,05:00:00
2024-02-01,CR-Greenbush,Greenbush Line,OFF_PEAK,19,19,0,90107,1.0,05:00:00
2024-02-01,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,15,18,0,90108,0.83,05:00:00
2024-02-01,CR-Lowell,Lowell Line,OFF_PEAK,32,32,0,90109,1.0,05:00:00
2024-02-01,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,20,20,0,90110,1.0,05:00:00
2024-02-01,CR-Needham,Needham Line,OFF_PEAK,25,25,0,90111,1.0,05:00:00
2024-02-01,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,20,21,0,90112,0.95,05:00:00
2024-02-01,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,23,23,0,90113,1.0,05:00:00
2024-02-01,CR-Providence,Providence/Stoughton Line,OFF_PEAK,23,23,0,90114,1.0,05:00:00
2024-02-01,CR-Providence,Providence/Stoughton Line,OFF_PEAK,29,30,0,90115,0.97,05:00:00
2024-02-02,CR-Providence,Providence/Stoughton Line,OFF_PEAK,29,30,0,90161,0.97,05:00:00
2024-02-01,CR-Lowell,Lowell Line,PEAK,13,13,0,90328,1.0,05:00:00
2024-02-01,CR-Fitchburg,Fitchburg Line,OFF_PEAK,26,27,0,90352,0.96,05:00:00
2024-02-01,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,34,35,0,90353,0.97,05:00:00
2024-02-01,CR-Franklin,Franklin Line,PEAK,5,9,0,90371,0.56,05:00:00
2024-02-01,CR-Greenbush,Greenbush Line,PEAK,7,7,0,90372,1.0,05:00:00
2024-01-31,CR-Fitchburg,Fitchburg Line,OFF_PEAK,27,27,0,90469,1.0,05:00:00
2024-01-31,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,34,35,0,90470,0.97,05:00:00
2024-01-31,CR-Franklin,Franklin Line,OFF_PEAK,17,17,0,90471,1.0,05:00:00
2024-01-31,CR-Greenbush,Greenbush Line,OFF_PEAK,19,19,0,90472,1.0,05:00:00
2024-01-31,CR-Haverhill,Haverhill Line,OFF_PEAK,31,31,0,90475,1.0,05:00:00
2024-01-31,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,16,18,0,90478,0.89,05:00:00
2024-01-31,CR-Lowell,Lowell Line,OFF_PEAK,32,32,0,90481,1.0,05:00:00
2024-01-31,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,18,20,0,90486,0.9,05:00:00
2024-01-31,CR-Needham,Needham Line,OFF_PEAK,25,25,0,90488,1.0,05:00:00
2024-01-31,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,11,21,0,90490,0.52,05:00:00
2024-01-31,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,17,23,0,90492,0.74,05:00:00
2024-01-31,CR-Providence,Providence/Stoughton Line,OFF_PEAK,23,23,0,90494,1.0,05:00:00
2024-01-31,CR-Providence,Providence/Stoughton Line,OFF_PEAK,29,30,0,90496,0.97,05:00:00
2024-02-01,CR-Fairmount,Fairmount Line,PEAK,10,10,0,90508,1.0,05:00:00
2024-02-01,CR-Fitchburg,Fitchburg Line,PEAK,9,11,0,90509,0.82,05:00:00
2024-02-01,CR-Worcester,Framingham/Worcester Line,PEAK,17,19,0,90510,0.89,05:00:00
2024-02-01,CR-Kingston,Kingston/Plymouth Line,PEAK,6,8,0,90511,0.75,05:00:00
2024-02-01,CR-Providence,Providence/Stoughton Line,PEAK,9,9,0,90512,1.0,05:00:00
2024-02-01,CR-Providence,Providence/Stoughton Line,PEAK,12,12,0,90513,1.0,05:00:00
2024-02-01,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,7,1,90514,0.86,05:00:00
2024-02-01,CR-Haverhill,Haverhill Line,PEAK,11,13,2,90515,0.85,05:00:00
2024-02-01,CR-Haverhill,Haverhill Line,OFF_PEAK,29,31,2,90528,0.94,05:00:00
2024-01-30,CR-Fairmount,Fairmount Line,PEAK,9,10,0,90590,0.9,05:00:00
2024-01-31,CR-Fairmount,Fairmount Line,PEAK,10,10,0,90630,1.0,05:00:00
2024-01-31,CR-Fitchburg,Fitchburg Line,PEAK,9,11,0,90631,0.82,05:00:00
2024-01-31,CR-Worcester,Framingham/Worcester Line,PEAK,19,19,0,90654,1.0,05:00:00
2024-01-31,CR-Franklin,Franklin Line,PEAK,8,9,0,90655,0.89,05:00:00
2024-01-31,CR-Greenbush,Greenbush Line,PEAK,5,7,0,90656,0.71,05:00:00
2024-01-31,CR-Haverhill,Haverhill Line,PEAK,13,13,0,90657,1.0,05:00:00
2024-01-31,CR-Fairmount,Fairmount Line,OFF_PEAK,30,30,0,90698,1.0,05:00:00
2024-01-31,CR-Middleborough,Middleborough/Lakeville Line,PEAK,7,8,0,90699,0.88,05:00:00
2024-01-31,CR-Needham,Needham Line,PEAK,8,9,0,90700,0.89,05:00:00
2024-01-31,CR-Newburyport,Newburyport/Rockport Line,PEAK,5,8,0,90701,0.62,05:00:00
2024-01-31,CR-Lowell,Lowell Line,PEAK,13,13,0,90779,1.0,05:00:00
2024-01-31,CR-Kingston,Kingston/Plymouth Line,PEAK,8,8,0,90785,1.0,05:00:00
2024-01-31,CR-Providence,Providence/Stoughton Line,PEAK,8,9,0,90786,0.89,05:00:00
2024-01-31,CR-Providence,Providence/Stoughton Line,PEAK,12,12,0,90793,1.0,05:00:00
2024-01-31,CR-Newburyport,Newburyport/Rockport Line,PEAK,2,7,1,90794,0.29,05:00:00
2024-01-29,CR-Fairmount,Fairmount Line,OFF_PEAK,29,30,0,90815,0.97,05:00:00
2024-01-29,CR-Middleborough,Middleborough/Lakeville Line,PEAK,6,8,0,90821,0.75,05:00:00
2024-01-29,CR-Needham,Needham Line,PEAK,8,9,0,90827,0.89,05:00:00
2024-01-30,CR-Fitchburg,Fitchburg Line,OFF_PEAK,26,27,0,90886,0.96,05:00:00
2024-01-30,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,33,35,0,90887,0.94,05:00:00
2024-01-30,CR-Franklin,Franklin Line,OFF_PEAK,13,17,0,90888,0.76,05:00:00
2024-01-30,CR-Greenbush,Greenbush Line,OFF_PEAK,19,19,0,90889,1.0,05:00:00
2024-01-30,CR-Haverhill,Haverhill Line,OFF_PEAK,29,31,0,90890,0.94,05:00:00
2024-01-30,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,18,18,0,90891,1.0,05:00:00
2024-01-30,CR-Lowell,Lowell Line,OFF_PEAK,31,32,0,90892,0.97,05:00:00
2024-01-30,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,20,20,0,90893,1.0,05:00:00
